movieId,moviePoster,movieTitle,movieReleaseYear,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,id,overview,vote_average,vote_count
655,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODliZDYtMGMyYy00ZDQzLTgzOTMtMWY5YWEyNTBhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Stand by Me,1986,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,108401.0,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",7.8,1568.0
656,https://images-na.ssl-images-amazon.com/images/M/MV5BZjIwMTM0ZDEtMTdiMy00NmQ0LWJmYmMtNGJmNmMzZmJlZjVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,M,1931,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10806.0,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",8.0,465.0
659,https://images-na.ssl-images-amazon.com/images/M/MV5BZDVlNTBjMjctNjAzNS00ZGJhLTg2NzMtNzIwYTIzYTBiMDkyXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,Arsenic and Old Lace,1944,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2649.0,"Mortimer Brewster is a newspaperman and author known for his diatribes against marriage. We watch him being married at city hall in the opening scene. Now all that is required is a quick trip home to tell Mortimer's two maiden aunts. While trying to break the news, he finds out his aunts' hobby; killing lonely old men and burying them in the cellar. It gets worse.",7.4,234.0
660,https://images-na.ssl-images-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,Fried Green Tomatoes,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10155.0,"Amidst her own personality crisis, southern housewife Evelyn Couch meets Ninny, an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in Whistle Stop, Alabama in the 1920s.",7.6,298.0
661,https://images-na.ssl-images-amazon.com/images/M/MV5BOWIzZGUxZmItOThkMS00Y2QxLTg0MTYtMDdhMjRlNTNlYTI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,High Noon,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12628.0,High Noon is about a recently freed leader of a gang of bandits in the desert who is looking to get revenge on the Sheriff who put him in jail. A legendary western film from the Austrian director Fred Zinnemann.,7.6,343.0
662,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MTI4MzE3MV5BMl5BanBnXkFtZTcwOTMzNzAwMQ@@..jpg,Somewhere in Time,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45019.0,"Young writer, Richard Collier is met on the opening night of his first play by an old lady who begs him to, ""Come back to me."" Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. Becoming more and more obsessed with her, he manages – by self-hypnosis – to travel back in time where he meets her. They fall in love, a matching that is not appreciated by her manager. Can their love outlast the immense problems caused by their 'time"" difference, and can Richard remain in a time that is not his?",7.1,104.0
663,https://images-na.ssl-images-amazon.com/images/M/MV5BODg0NTZmNTUtNzBhOC00ZjU2LWJjYmEtYjc2ODhkZWRhYmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Being There,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8067.0,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.",7.7,243.0
664,https://images-na.ssl-images-amazon.com/images/M/MV5BM2RjMmU3ZWItYzBlMy00ZmJkLWE5YzgtNTVkODdhOWM3NGZhXkEyXkFqcGdeQXVyNDA5Mjg5MjA@..jpg,"Paris, Texas",1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9281.0,"A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",7.7,282.0
667,https://images-na.ssl-images-amazon.com/images/M/MV5BODQ0NDU3Njk2Ml5BMl5BanBnXkFtZTcwODk3MTE3NA@@..jpg,Audrey Rose,1977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,489.0,"A man is convinced that a young girl is the reincarnation of his own daughter Audrey Rose, who died in a fiery car accident, along with his wife, two minutes before the girl was born.",5.8,34.0
668,https://images-na.ssl-images-amazon.com/images/M/MV5BMWY2NWFiNWEtMTY5Yi00MGU2LWJkOTYtMDUzNmUxNWIyZTNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Blood Beach,1981,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4233.0,"Something or someone is attacking people one by one on the beach. Some of them are mutilated, but most of them are sucked into the sand, disappearing without a trace. What is the creature responsible? Where does it live, and where did it come from? And is there any chance of it reproducing? Meanwhile, David Huffman and Mariana Hill are once-almost-married old friends, reunited over the death of her mother on the beach, and searching for clues in the abandoned buildings where they used to play when they were young.",4.9,18.0
669,https://images-na.ssl-images-amazon.com/images/M/MV5BNTBiY2FhNzgtODI5NC00MTEzLTg1MzEtNmZhNzAyYWFlMGZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Body Parts,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,191874.0,"A criminal psychologist loses his arm in a car crash, and becomes one of three patients to have their missing limbs replaced by those belonging to an executed serial killer. One of them dies violently, and disturbing occurrences start happening to the surviving two.",5.6,24.0
671,https://images-na.ssl-images-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@..jpg,Bride of Frankenstein,1935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,714.0,"Bride of Frankenstein begins where James Whale's Frankenstein from 1931 ended. Dr. Frankenstein has not been killed as previously portrayed and now he wants to get away from the mad experiments. Yet when his wife is kidnapped by his creation, Frankenstein agrees to help him create a new monster, this time a woman.",7.4,208.0
672,https://images-na.ssl-images-amazon.com/images/M/MV5BNzViMTE0YTItZTEyZS00ZDk5LWI4OWEtZmI4YzE3NzllYTUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Candyman,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,547.0,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",6.2,303.0
674,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjI5MDE2M15BMl5BanBnXkFtZTgwMTY0MjEyMDE@..jpg,Cat People,1982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115.0,"After years of separation, Irina (Nastassja Kinski) and her minister brother, Paul (Malcolm McDowell), reunite in New Orleans in this erotic tale of the supernatural. When zoologists capture a wild panther, Irina is drawn to the cat -- and the zoo curator (John Heard) is drawn to her. Soon, Irina's brother will have to reveal the family secret: that when sexually aroused, they turn into predatory jungle cats.",6.0,97.0
677,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1OTk5MjQyM15BMl5BanBnXkFtZTcwOTM5NzEyMQ@@..jpg,Fire on the Mountain,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3050.0,"A documentary film about the exploits of the Tenth Mountain Division, an elite group of mountain climbers who fought decisive battles against the Nazis in the Italian Alps during the final days of World War II. From the intensive training atop the Colorado Rockies to the spectacular night climb of Italy's Riva Ridge.",0.0,0.0
678,https://images-na.ssl-images-amazon.com/images/M/MV5BY2I2MTFiOWMtY2YzOC00MTZjLTg0NWUtMmZjZWJlZDYwZDZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,Volcano,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10160.0,"An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, Mike Roark, working with geologist Amy Barnes, must then use every resource in the city to try and stop the volcano from consuming Los Angeles.",5.2,387.0
679,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDUyODk5NF5BMl5BanBnXkFtZTcwODk0MjIwNg@@..jpg,Conan the Barbarian,1981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40866.0,"A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",6.6,663.0
681,https://images-na.ssl-images-amazon.com/images/M/MV5BNmQ2ZWQ4ZWItMTJiNS00MDE1LWEyNDgtMThhY2VlODRmZTMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Wishmaster,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12230.0,"The Djinn having been released from his ancient prison seeks to capture the soul of the woman who discovered him, thereby opening a portal and freeing his fellow Djinn to take over the earth.",5.6,114.0
682,https://images-na.ssl-images-amazon.com/images/M/MV5BZDI4ODJlNGUtNjFiMy00ODgzLWIzYjgtMzgyZTljZDQ2NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,I Know What You Did Last Summer,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,27332.0,"As they celebrate their high school graduation, four friends are involved in a hit-and-run accident when their car hits and apparently kills a pedestrian on an isolated roadway. They dispose of the body and vow to keep the incident a secret, a year later somebody starts sending them letters bearing the warning ""I Know What You Did Last Summer.""",5.6,698.0
684,https://images-na.ssl-images-amazon.com/images/M/MV5BMjdhYjRlMTgtNTMzOS00OTZlLWIxMjAtNjM4NGY0NGQxODM3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,In the Line of Fire,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43535.0,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",6.8,392.0
685,https://images-na.ssl-images-amazon.com/images/M/MV5BMjZkMDgxYjUtOTUxMi00MWE4LTkxOGEtZGIyZjMwNGJiYjFjL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg,Executive Decision,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11446.0,"Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.",5.8,261.0
687,https://images-na.ssl-images-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,McHale's Navy,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10674.0,"Retired Lieutenant Commander Quinton McHale spends his days puttering around the Caribbean in the old PT-73 selling homebrew, ice cream, and swimsuit calendars. He's brought out of retirement when his old nemesis turned the second best terrorist in the world, Major Vladikov, takes over the island of San Moreno and starts building a nuclear launch silo on it. With help from his old crew and hindrances from Captain Wallace B. Binghampton, who sank a cruise liner a while back, McHale tries to put Vladikov out of business.",4.4,27.0
690,https://images-na.ssl-images-amazon.com/images/M/MV5BYmM4ZDhhNmItMDEyZi00NDUyLTk3MzUtMzE5NTE1ZWM0N2UyXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,Seven Years in Tibet,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10144.0,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",7.0,644.0
691,https://images-na.ssl-images-amazon.com/images/M/MV5BMGExOGExM2UtNWM5ZS00OWEzLTllNzYtM2NlMTJlYjBlZTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Dark City,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10220.0,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",7.2,838.0
693,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,Casino,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,524.0,The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.,7.8,1343.0
694,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzAwNDAyN15BMl5BanBnXkFtZTYwMjYzMDc5..jpg,Persuasion,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17015.0,"This film adaptation of Jane Austen's last novel follows Anne Elliot, the daughter of a financially troubled aristocratic family, who is persuaded to break her engagement to Frederick Wentworth, a young sea captain of meager means. Years later, money troubles force Anne's father to rent out the family estate to Admiral Croft, and Anne is again thrown into company with Frederick -- who is now rich, successful and perhaps still in love with Anne.",7.4,36.0
695,https://images-na.ssl-images-amazon.com/images/M/MV5BNWU2YjdlN2ItNTk2OS00MzMwLTlhYjctNDI0MDI0NTQ3OWY0XkEyXkFqcGdeQXVyNzI1NzMxNzM@..jpg,Kicking and Screaming,1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9623.0,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",7.0,36.0
696,https://images-na.ssl-images-amazon.com/images/M/MV5BZDg3M2YzZWQtMmZjZC00NzJmLThiNDMtZjM3Mjk0MjFkOTQ0XkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,City Hall,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,103.0,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",6.0,67.0
699,https://images-na.ssl-images-amazon.com/images/M/MV5BZDZjNWU0NmUtMGI1NS00YmI0LWIxNDctNWMwYTRlNWQxYTNiXkEyXkFqcGdeQXVyMjA5MTIzMjQ@..jpg,Little Women,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,680.0,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",7.0,222.0
700,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNjU3MTk2NV5BMl5BanBnXkFtZTcwMzU0MzQyMQ@@..jpg,Miami Rhapsody,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2636.0,"Gwyn Marcus has always wanted a marriage like her parents. She has just accepted the proposal of her boyfriend Matt, but she has misgivings about their future together. Her fear of commitment grows as she learns of the various affairs that her family is having. With her sister getting married and her brother already married, her mother is growing concerned about Gwyn's being the last single person in the family. But the more she thinks about marriage, the more she must search for the balance between career, marriage and family.",5.6,7.0
702,https://images-na.ssl-images-amazon.com/images/M/MV5BNWU2YzE2YzctNDg1OS00ZDdhLWI3M2ItYWY1MzExZjlmOGM5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg,Barcelona,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9386.0,"During the 1980s, uptight Ted Boynton is a salesman working in the Barcelona office of a Chicago-based company. He receives an unexpected visit from his cousin Fred, a naval officer who has come to Spain on a public relations mission for a U.S. fleet. Not exactly friends in the past, Ted and Fred strike up relationships with women in the Spanish city and experience conflicts -- Ted with his employer, and Fred with the Barcelona community.",6.6,20.0
703,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTA3Nzg4NF5BMl5BanBnXkFtZTcwOTUwMjgyMQ@@..jpg,Widows' Peak,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25557.0,Scandal and mystery reign following the arrival of Edwina in a small Irish town populated entirely by widows. Edwina quickly falls out with the locals while also falling in with the son of the community's leader,4.3,3.0
705,https://images-na.ssl-images-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg,Singin' in the Rain,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,659.0,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",7.9,747.0
706,https://images-na.ssl-images-amazon.com/images/M/MV5BODZmZGU3MjktZGUyMi00Njc5LWFkMjgtNTQyMDA5ODI4NTIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Bad Moon,1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28005.0,"One man's struggle to contain the curse he hides within... and his last-ditch attempt to free himself with the love of family. But when it looks as if he is losing his battle, and endangering all he holds most dear, the family dog, Thor, is the last hope for his family's survival... and the end to his Werewolf curse.",5.7,33.0
707,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3Nzc4Mjc3MV5BMl5BanBnXkFtZTcwNjMzMzU1MQ@@..jpg,Enchanted April,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4477.0,"Based on Elizabeth Von Arnim's novel, four Englishwomen rent an Italian villa on holiday.",6.9,25.0
708,https://images-na.ssl-images-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Sex, Lies, and Videotape",1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9360.0,A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,6.7,188.0
709,https://images-na.ssl-images-amazon.com/images/M/MV5BZGFkMDgwNTUtMTA5NC00YzMzLTljY2EtMWFiNjQ4OTBjMWUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Strictly Ballroom,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21626.0,"Brave new steps put Scott's career in jeopardy. With a new partner and determination, can he still succeed?",6.2,83.0
710,https://images-na.ssl-images-amazon.com/images/M/MV5BMzRmMjE0MzMtZmQzYi00NjQ1LTk5ODgtYWEzZDViODkxNWFjXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,Better Off Dead...,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,468.0,"Lane Meyer is obsessed with his girlfriend Beth and is crushed when she falls for the new captain of the ski team, Roy. After several failed suicide attempts, narrow escapes from the relentless paper boy, and nearly unbearable dinners at home with his crazy family, Lane finds a new love in French exchange student Monique Junot. Meanwhile, he must beat Roy on the slopes to regain his honor.",6.8,164.0
712,https://images-na.ssl-images-amazon.com/images/M/MV5BOGZhMWY4OTUtMTQ2Ni00NzE3LTk1ZTMtNzdkOGFmZTQ4NjY1XkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg,Tin Men,1987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2157.0,A minor car accident drives two rival aluminum-siding salesmen to the ridiculous extremes of man versus man in 1963 Baltimore.,6.8,38.0
713,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzA2ODk2NV5BMl5BanBnXkFtZTcwMzQ4ODIyMQ@@..jpg,Othello,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16420.0,The evil Iago pretends to be friend of Othello in order to manipulate him to serve his own end in the film version of this Shakespeare classic.,7.0,33.0
714,https://images-na.ssl-images-amazon.com/images/M/MV5BZjQ3MTBkNDEtMGRlZS00OTY0LTkzYjktOWU2MzI3ZDRiMjY5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Carrington,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,33689.0,"The story of the relationship between painter Dora Carrington and author Lytton Strachey in a World War One England of cottages and countryside. Although platonic due to Strachey's homosexuality, the relationship was nevertheless a deep and complicated one. When Carrington did develop a more physical relationship with soldier Ralph Partridge, Strachey was able to welcome him as a friend, although Partridge remained somewhat uneasy, not so much with Strachey's lifestyle and sexual orientation as with the fact that he was a conscientious objector.",6.4,16.0
715,https://images-na.ssl-images-amazon.com/images/M/MV5BNGZhYzgwNzItNDljNC00MDM4LThiYjEtNDRhNmE5NDk2MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,To Die For,1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10530.0,"Susan wants to work in television and will therefore do anything it takes, even if it means killing her husband. A very dark comedy from independent director Gus Van Sant with a brilliant Nicole Kidman in the leading role.",6.7,177.0
716,https://images-na.ssl-images-amazon.com/images/M/MV5BMWU3NmFlNzAtMDM0Zi00OGM0LTgxN2EtZDVlNTBmYWYzNWUzXkEyXkFqcGdeQXVyNTM5NzI0NDY@..jpg,Home for the Holidays,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10607.0,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.",6.3,39.0
719,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@..jpg,Canadian Bacon,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,48787.0,Canadian Bacon is the only fictitious film from Director Michael Moore. This comedy is about an American president who decides to go to war to bring the public’s opinion of him up during election time. Canadian Bacon is actor John Candy’s last film.,5.9,57.0
720,https://images-na.ssl-images-amazon.com/images/M/MV5BOGUyZmJmM2MtMDNlZC00ZDU0LWIwODQtNGFmOWJjZjk5ZThhXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,First Knight,1995,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18402.0,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",5.9,319.0
721,https://images-na.ssl-images-amazon.com/images/M/MV5BYTNjYTA4OGItZGZmMy00ODkzLTk3ZDgtNDdhODk1YjBiMWI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Mallrats,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31611.0,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",6.8,400.0
722,https://images-na.ssl-images-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Nine Months,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",5.5,171.0
723,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNzg4NDk3OF5BMl5BanBnXkFtZTcwMjcwNTgxMQ@@..jpg,Boys on the Side,1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32631.0,"After breaking up with her girlfriend, a nightclub singer, Jane, answers a personal ad from Robin, a real estate agent with AIDS, seeking a cross-country travel partner. On their journey from New York City to Los Angeles, the two stop by Pittsburgh to pick up Robin's friend Holly, who is trying to escape an abusive relationship. With three distinct personalities, the women must overcome their differences to help one another.",6.3,48.0
724,https://images-na.ssl-images-amazon.com/images/M/MV5BNTAwOTIwMjgxMV5BMl5BanBnXkFtZTcwNjQ0MDYyMQ@@..jpg,Circle of Friends,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,87729.0,"'Circle Of Friends' is set in 1950's Ireland. The movie focuses on Benny Hogan and her best friend, Eve Malone. The story centers around Benny and Eve as they enter student life at University College, Dublin. Here Benny and Eve reunite with their childhood friend, the ice-cool Nan Mahon, the 'college belle'. They also encounter the handsome and charming Jack Foley, whom Benny quickly falls for.",6.5,30.0
725,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTM4NjQ4Nl5BMl5BanBnXkFtZTcwODY0NjIyMQ@@..jpg,Exit to Eden,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11008.0,"Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations.",4.3,28.0
726,https://images-na.ssl-images-amazon.com/images/M/MV5BODM0ZTQ2ZGYtNmNlMi00OGU3LTgyMjQtYmVlOGNlYWQ2Y2Y3L2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@..jpg,Fluke,1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24070.0,"Workaholic Thomas Johnson dies in an auto accident and comes back to life as a dog. Remembering some of who he was, he returns to his wife and son to protect them from the man who caused his accident. But, as time goes by, he remembers more of his life, and realizes he wasn't such a good husband and father.",6.6,48.0
727,https://images-na.ssl-images-amazon.com/images/M/MV5BNzE3NjQ4MTQyNV5BMl5BanBnXkFtZTYwOTU1MDg4..jpg,Immortal Beloved,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39310.0,"The life and death of the legendary Ludwig van Beethoven. Beside all the work he is known for, the composer once wrote a famous love letter to a nameless beloved and the movie tries to find out who this beloved was. Not easy as Beethoven has had many women in his life.",6.9,90.0
